timestamp,server_id,region,server_type,os_type,cpu_usage_pct,memory_usage_pct,disk_io_pct,network_in_mbps,network_out_mbps,temperature_celsius,error_count,response_time_ms,uptime_hours,is_idle,system_crash
2024-01-16 18:00:00,SRV-0196,us-west-2,compute,RHEL,54.87,61.86,18.2,41.98,15.45,62.51,3,265.85,5908.66,0,0
2024-01-16 18:30:00,SRV-0120,eu-central-1,database,Ubuntu,48.7,96.76,36.06,195.85,140.34,59.71,2,225.85,1819.18,0,0
2024-01-16 19:00:00,SRV-0242,eu-central-1,storage,Ubuntu,27.83,64.99,14.82,81.62,97.16,57.53,3,235.15,4459.47,0,0
2024-01-16 19:30:00,SRV-0174,ap-southeast-1,compute,CentOS,85.3,95.58,39.0,597.5,593.11,85.25,7,367.39,2682.9,0,0
2024-01-16 20:00:00,SRV-0032,sa-east-1,cache,Windows Server,33.49,65.8,24.08,64.5,75.2,49.11,1,484.28,8161.67,0,1
2024-01-16 20:30:00,SRV-0275,us-east-1,cache,Windows Server,47.44,59.8,3.0,382.13,382.77,59.53,2,217.04,2000.58,0,0
2024-01-16 21:00:00,SRV-0195,eu-central-1,compute,Windows Server,96.2,45.37,4.25,405.38,440.8,81.85,5,427.24,3679.07,0,0
2024-01-16 21:30:00,SRV-0004,eu-central-1,database,Windows Server,43.08,74.82,14.36,41.53,38.87,64.81,2,299.7,8405.2,0,0
2024-01-16 22:00:00,SRV-0281,us-west-2,compute,Ubuntu,67.99,64.06,12.64,240.09,236.35,70.79,4,428.58,2792.71,0,0
2024-01-16 22:30:00,SRV-0021,eu-central-1,cache,Ubuntu,30.94,60.32,34.02,85.13,65.62,53.83,2,195.06,5646.99,0,0
2024-01-16 23:00:00,SRV-0238,eu-central-1,compute,CentOS,44.3,42.44,21.73,374.29,423.62,61.05,2,299.03,2775.21,0,0
2024-01-16 23:30:00,SRV-0093,us-east-1,cache,CentOS,80.42,83.46,12.28,89.71,93.53,75.54,4,327.37,970.4,0,0
2024-01-17 00:00:00,SRV-0089,us-west-2,storage,CentOS,32.46,71.96,4.68,204.56,216.74,48.35,2,204.56,5497.69,0,0
2024-01-17 00:30:00,SRV-0113,sa-east-1,compute,Windows Server,81.25,50.05,6.43,94.38,85.48,73.46,4,519.73,8024.52,0,0
2024-01-17 01:00:00,SRV-0221,eu-central-1,web,Windows Server,59.16,78.03,21.42,38.78,22.26,70.96,2,526.85,3965.01,0,0
2024-01-17 01:30:00,SRV-0098,eu-central-1,compute,Ubuntu,33.75,51.04,13.77,33.35,11.07,52.46,4,278.13,5485.68,0,0
2024-01-17 02:00:00,SRV-0142,sa-east-1,cache,Ubuntu,57.65,45.92,18.09,83.12,94.93,63.71,2,269.84,5334.34,0,0
2024-01-17 02:30:00,SRV-0150,ap-southeast-1,database,Linux,64.45,46.33,4.68,211.28,174.83,64.57,4,414.87,3636.77,0,0
2024-01-17 03:00:00,SRV-0048,sa-east-1,cache,Linux,57.44,28.12,27.18,139.36,79.2,51.41,3,224.93,5386.88,0,0
2024-01-17 03:30:00,SRV-0051,sa-east-1,storage,Windows Server,13.6,68.49,47.85,175.02,76.0,45.54,1,101.63,2272.37,0,0
2024-01-17 04:00:00,SRV-0208,us-west-2,database,Ubuntu,95.99,95.21,7.46,49.76,52.08,94.56,4,446.24,3312.23,0,1
2024-01-17 04:30:00,SRV-0011,sa-east-1,web,Windows Server,40.05,37.89,16.91,98.5,103.71,53.46,4,204.57,3875.27,0,0
2024-01-17 05:00:00,SRV-0270,us-west-2,web,RHEL,43.51,22.64,92.75,6.81,7.04,51.63,2,482.92,7568.85,0,0
2024-01-17 05:30:00,SRV-0263,sa-east-1,storage,Linux,57.41,58.45,10.13,255.18,224.7,58.56,5,279.52,3052.05,0,0
2024-01-17 06:00:00,SRV-0197,eu-central-1,storage,CentOS,48.55,57.29,22.6,689.17,433.77,63.24,3,251.76,5564.17,0,0
2024-01-17 06:30:00,SRV-0186,eu-central-1,storage,Windows Server,18.29,54.12,2.36,78.35,44.95,57.18,1,218.22,1870.2,0,0
2024-01-17 07:00:00,SRV-0296,ap-southeast-1,storage,RHEL,52.6,41.23,23.29,1.65,0.51,67.95,2,353.73,2213.26,0,0
2024-01-17 07:30:00,SRV-0221,sa-east-1,compute,CentOS,57.21,38.9,2.35,27.91,29.31,56.16,2,286.18,5680.59,0,0
2024-01-17 08:00:00,SRV-0081,us-east-1,cache,RHEL,56.2,68.36,80.0,158.56,60.05,66.75,3,242.67,6678.07,0,0
2024-01-17 08:30:00,SRV-0222,sa-east-1,compute,Ubuntu,66.62,50.09,31.44,142.04,123.25,63.33,6,398.26,4048.68,0,0
2024-01-17 09:00:00,SRV-0170,us-east-1,database,Ubuntu,61.68,65.69,38.8,232.58,175.29,61.76,5,273.65,2936.14,0,0
2024-01-17 09:30:00,SRV-0086,sa-east-1,web,Ubuntu,54.18,44.07,30.44,43.93,34.0,59.36,3,231.8,7974.07,0,0
2024-01-17 10:00:00,SRV-0044,us-west-2,web,CentOS,43.6,63.26,22.27,216.35,245.36,60.97,3,280.66,1190.54,0,0
2024-01-17 10:30:00,SRV-0261,eu-central-1,database,CentOS,11.78,83.46,14.94,174.71,57.38,49.51,1,94.82,6313.74,0,0
2024-01-17 11:00:00,SRV-0104,us-east-1,web,Ubuntu,53.59,70.55,48.86,58.47,58.24,60.95,2,566.05,6046.21,0,1
2024-01-17 11:30:00,SRV-0284,us-east-1,storage,CentOS,49.15,52.58,78.57,118.28,41.02,59.26,4,297.54,6046.86,0,0
2024-01-17 12:00:00,SRV-0228,sa-east-1,storage,Ubuntu,91.01,90.53,17.28,23.9,7.99,81.46,5,749.14,8194.35,0,1
2024-01-17 12:30:00,SRV-0188,eu-central-1,storage,Windows Server,19.47,55.67,67.04,90.38,62.07,50.63,3,149.78,6379.22,0,0
2024-01-17 13:00:00,SRV-0121,ap-southeast-1,database,Ubuntu,23.38,60.14,21.89,319.54,114.0,55.23,1,474.89,2642.41,0,0
2024-01-17 13:30:00,SRV-0149,us-east-1,cache,Linux,66.06,54.14,19.33,82.02,82.86,60.0,3,263.92,3096.51,0,0
2024-01-17 14:00:00,SRV-0057,eu-central-1,database,Windows Server,44.21,57.04,15.15,274.48,213.16,57.78,2,186.78,3426.74,0,0
2024-01-17 14:30:00,SRV-0189,eu-central-1,cache,Ubuntu,58.63,63.82,5.87,133.83,43.65,58.11,4,229.24,270.85,0,0
2024-01-17 15:00:00,SRV-0038,us-east-1,web,Linux,45.57,42.12,0.09,31.96,10.75,57.97,3,249.22,8002.44,0,0
2024-01-17 15:30:00,SRV-0201,us-west-2,web,Ubuntu,45.6,41.71,6.91,130.52,111.13,57.11,3,195.45,645.25,0,0
2024-01-17 16:00:00,SRV-0229,us-west-2,web,Windows Server,63.77,35.01,17.82,105.78,108.48,65.27,4,313.08,6130.5,0,0
2024-01-17 16:30:00,SRV-0131,sa-east-1,cache,Ubuntu,34.68,31.2,11.95,76.28,52.94,49.87,2,193.71,6396.48,0,0
2024-01-17 17:00:00,SRV-0171,sa-east-1,web,CentOS,46.92,38.09,14.88,19.11,15.27,51.33,2,231.66,7391.1,0,0
2024-01-17 17:30:00,SRV-0035,eu-central-1,database,Ubuntu,35.75,62.87,98.62,80.86,82.47,43.83,2,258.22,4847.9,0,0
2024-01-17 18:00:00,SRV-0201,us-east-1,cache,Windows Server,36.31,43.93,10.78,11.33,9.63,53.87,4,176.74,6353.59,0,0
2024-01-17 18:30:00,SRV-0168,us-west-2,storage,RHEL,38.82,69.25,15.05,15.6,7.84,53.37,1,311.93,2652.55,0,0
2024-01-17 19:00:00,SRV-0246,eu-central-1,cache,Ubuntu,49.44,60.62,3.58,80.66,68.7,56.4,3,285.56,6531.57,0,0
2024-01-17 19:30:00,SRV-0224,us-west-2,database,CentOS,35.43,24.57,1.23,54.66,47.3,60.78,2,402.72,3008.98,0,0
2024-01-17 20:00:00,SRV-0058,us-east-1,database,Windows Server,70.12,71.79,37.34,389.63,374.32,63.75,4,305.73,7908.96,0,0
2024-01-17 20:30:00,SRV-0290,us-west-2,database,Linux,27.11,74.59,21.14,70.67,60.69,57.93,1,537.12,1432.06,0,0
2024-01-17 21:00:00,SRV-0025,ap-southeast-1,web,RHEL,41.26,42.11,35.75,212.73,249.39,64.62,3,259.55,2766.72,0,0
2024-01-17 21:30:00,SRV-0032,sa-east-1,storage,Ubuntu,36.21,67.56,4.06,113.33,54.12,44.73,1,521.31,4369.72,0,0
2024-01-17 22:00:00,SRV-0110,us-west-2,storage,Windows Server,73.94,44.58,21.21,182.65,211.14,70.04,3,274.56,6796.68,0,0
2024-01-17 22:30:00,SRV-0101,us-east-1,compute,CentOS,86.47,92.15,7.31,45.19,35.45,84.39,5,439.61,6559.73,0,0
2024-01-17 23:00:00,SRV-0150,us-east-1,database,CentOS,65.64,37.24,6.47,426.85,386.2,51.7,4,416.53,1846.67,0,0
2024-01-17 23:30:00,SRV-0193,ap-southeast-1,web,Windows Server,15.29,27.72,0.29,113.28,44.12,38.89,0,101.33,1264.36,0,0
2024-01-18 00:00:00,SRV-0109,us-east-1,cache,CentOS,50.34,53.11,3.49,266.97,171.53,64.01,3,287.53,2663.47,0,0
2024-01-18 00:30:00,SRV-0277,ap-southeast-1,web,RHEL,62.79,57.77,9.25,68.13,67.62,75.21,4,400.3,4238.2,0,0
2024-01-18 01:00:00,SRV-0233,eu-central-1,database,Linux,46.65,52.84,3.11,15.84,14.83,63.17,2,272.27,4722.15,0,0
2024-01-18 01:30:00,SRV-0021,us-west-2,web,CentOS,66.31,38.69,100.0,168.0,56.47,68.14,4,255.52,3759.82,0,0
2024-01-18 02:00:00,SRV-0252,us-east-1,database,CentOS,34.65,52.8,9.23,1.17,0.93,53.76,1,272.2,5809.01,0,0
2024-01-18 02:30:00,SRV-0014,sa-east-1,cache,Linux,97.74,87.18,3.49,96.74,36.71,92.27,6,349.47,3745.99,0,1
2024-01-18 03:00:00,SRV-0215,us-west-2,cache,RHEL,90.98,59.19,5.55,32.13,38.43,87.13,7,493.02,8289.9,0,1
2024-01-18 03:30:00,SRV-0024,ap-southeast-1,storage,RHEL,99.74,97.28,22.15,148.08,164.01,90.82,5,353.62,2286.83,0,1
2024-01-18 04:00:00,SRV-0020,us-west-2,compute,RHEL,36.09,47.94,1.65,582.51,185.81,44.44,1,173.05,5496.15,0,0
2024-01-18 04:30:00,SRV-0202,us-west-2,web,CentOS,74.07,81.09,49.59,93.66,100.47,59.14,3,304.38,5356.06,0,0
2024-01-18 05:00:00,SRV-0052,us-east-1,compute,CentOS,76.59,38.83,81.43,255.15,287.68,77.25,7,380.11,2467.31,0,0
2024-01-18 05:30:00,SRV-0186,sa-east-1,web,RHEL,34.54,68.78,7.08,106.33,65.73,53.58,1,528.11,3606.97,0,0
2024-01-18 06:00:00,SRV-0207,eu-central-1,storage,CentOS,36.6,81.27,14.95,102.73,97.34,55.55,3,172.33,3202.18,0,0
2024-01-18 06:30:00,SRV-0095,sa-east-1,storage,Ubuntu,39.36,68.66,0.56,399.8,279.02,46.79,1,183.49,1511.92,0,0
2024-01-18 07:00:00,SRV-0266,ap-southeast-1,cache,CentOS,18.11,56.35,25.59,331.04,294.53,43.48,0,150.36,4181.63,0,0
2024-01-18 07:30:00,SRV-0015,sa-east-1,cache,RHEL,26.63,50.49,13.36,231.13,140.13,49.17,1,310.8,3387.77,0,0
2024-01-18 08:00:00,SRV-0175,sa-east-1,cache,Windows Server,24.92,78.65,7.87,52.7,31.11,51.01,1,187.72,1562.88,0,0
2024-01-18 08:30:00,SRV-0219,ap-southeast-1,web,RHEL,29.64,34.39,5.79,118.12,80.56,49.86,1,177.74,3941.5,0,0
2024-01-18 09:00:00,SRV-0010,sa-east-1,compute,Windows Server,44.31,42.54,26.53,38.02,16.39,52.54,4,265.29,3695.93,0,0
2024-01-18 09:30:00,SRV-0019,eu-central-1,compute,CentOS,49.68,52.84,13.46,88.03,92.25,55.95,2,229.23,1151.63,0,0
2024-01-18 10:00:00,SRV-0068,us-west-2,cache,CentOS,76.01,82.28,4.95,99.31,60.96,76.45,3,329.31,1150.07,0,0
2024-01-18 10:30:00,SRV-0278,eu-central-1,storage,Windows Server,25.03,66.84,29.21,267.25,176.42,51.24,3,165.54,5672.52,0,0
2024-01-18 11:00:00,SRV-0294,us-west-2,compute,RHEL,64.69,42.58,20.81,339.55,375.08,68.94,5,407.1,6189.94,0,0
2024-01-18 11:30:00,SRV-0015,us-west-2,storage,Linux,40.72,54.41,48.92,80.32,60.0,51.79,2,430.2,8244.8,0,0
2024-01-18 12:00:00,SRV-0114,sa-east-1,cache,Linux,44.01,48.94,3.12,2.68,2.12,42.84,3,324.57,763.07,0,0
2024-01-18 12:30:00,SRV-0300,us-west-2,web,RHEL,96.03,94.51,38.51,296.83,344.57,93.93,4,395.92,1033.35,0,1
2024-01-18 13:00:00,SRV-0158,ap-southeast-1,database,CentOS,22.55,77.62,27.98,28.72,31.54,44.69,2,187.82,454.87,0,1
2024-01-18 13:30:00,SRV-0104,eu-central-1,compute,Windows Server,52.65,35.31,3.05,145.88,66.01,62.8,3,221.31,4662.79,0,0
2024-01-18 14:00:00,SRV-0280,us-west-2,cache,Windows Server,48.33,88.96,29.67,3.79,2.75,75.76,2,332.37,5455.64,0,1
2024-01-18 14:30:00,SRV-0086,sa-east-1,cache,RHEL,54.85,74.91,14.56,76.5,89.82,65.42,4,305.3,3535.46,0,0
2024-01-18 15:00:00,SRV-0094,sa-east-1,compute,RHEL,86.14,82.63,72.5,639.88,406.41,90.22,7,541.16,6989.83,0,0
2024-01-18 15:30:00,SRV-0174,sa-east-1,database,Ubuntu,87.92,88.24,3.82,15.92,10.1,89.9,5,336.16,6015.8,0,0
2024-01-18 16:00:00,SRV-0242,us-east-1,web,Windows Server,32.25,57.3,25.74,82.67,39.31,49.75,4,289.33,8635.98,0,0
2024-01-18 16:30:00,SRV-0262,eu-central-1,compute,Ubuntu,91.77,99.83,12.03,55.04,22.18,94.51,4,440.72,1208.82,0,1
2024-01-18 17:00:00,SRV-0294,sa-east-1,web,CentOS,32.54,50.56,78.56,353.22,341.31,61.92,1,178.52,511.79,0,0
2024-01-18 17:30:00,SRV-0282,ap-southeast-1,cache,Windows Server,33.89,68.89,10.01,305.27,303.15,62.7,1,261.75,2408.01,0,0
2024-01-18 18:00:00,SRV-0147,sa-east-1,compute,RHEL,32.25,83.33,81.88,40.71,47.72,50.02,1,404.95,167.86,0,0
2024-01-18 18:30:00,SRV-0002,us-east-1,web,RHEL,68.78,40.07,57.94,12.7,12.65,68.78,4,506.98,8169.74,0,0
2024-01-18 19:00:00,SRV-0068,eu-central-1,storage,CentOS,73.41,53.42,7.88,147.98,76.81,62.22,4,397.39,2663.31,0,0
2024-01-18 19:30:00,SRV-0069,us-west-2,storage,Linux,33.59,57.28,40.68,61.5,20.67,57.56,2,155.68,4839.74,0,0
2024-01-18 20:00:00,SRV-0047,eu-central-1,storage,Ubuntu,87.96,89.92,100.0,167.25,198.51,93.47,4,519.65,2786.97,0,1
2024-01-18 20:30:00,SRV-0064,us-west-2,web,RHEL,54.43,70.64,7.28,4.9,2.97,61.97,3,320.51,2154.04,0,0
2024-01-18 21:00:00,SRV-0080,us-west-2,storage,Windows Server,97.69,81.5,14.35,21.48,12.47,81.98,5,380.25,1335.56,0,1
2024-01-18 21:30:00,SRV-0254,sa-east-1,cache,Windows Server,57.66,56.48,18.36,173.93,194.0,64.86,3,243.71,2807.09,0,0
2024-01-18 22:00:00,SRV-0237,ap-southeast-1,web,Windows Server,49.06,51.86,8.74,35.81,29.6,61.71,2,209.53,5391.45,0,0
2024-01-18 22:30:00,SRV-0139,ap-southeast-1,cache,CentOS,14.69,45.79,0.38,292.35,144.24,46.28,1,99.21,8511.43,0,0
2024-01-18 23:00:00,SRV-0264,sa-east-1,database,Linux,75.95,59.87,6.22,9.06,9.96,71.27,3,418.13,4889.33,0,0
2024-01-18 23:30:00,SRV-0154,us-east-1,web,Ubuntu,85.1,85.93,8.28,36.4,43.47,82.68,5,332.21,4667.0,0,0
2024-01-19 00:00:00,SRV-0132,us-west-2,storage,Windows Server,32.74,53.31,14.66,981.49,371.01,58.08,2,150.69,309.87,0,0
2024-01-19 00:30:00,SRV-0226,ap-southeast-1,storage,Windows Server,37.25,46.89,4.69,85.13,91.6,58.58,3,212.37,7359.43,0,0
2024-01-19 01:00:00,SRV-0092,eu-central-1,database,RHEL,50.72,65.75,51.64,182.09,118.62,55.37,2,268.05,393.77,0,0
2024-01-19 01:30:00,SRV-0118,us-east-1,compute,Linux,51.69,89.77,30.51,30.26,23.35,55.62,3,223.61,7938.69,0,0
2024-01-19 02:00:00,SRV-0126,sa-east-1,database,RHEL,58.17,62.52,2.23,141.19,158.6,62.0,3,229.02,4719.23,0,0
2024-01-19 02:30:00,SRV-0227,us-east-1,storage,CentOS,85.2,77.93,26.25,194.25,228.45,77.77,5,326.58,1476.6,0,0
2024-01-19 03:00:00,SRV-0179,ap-southeast-1,storage,CentOS,41.46,34.98,26.51,56.64,30.35,57.32,2,288.05,3957.51,0,0
2024-01-19 03:30:00,SRV-0085,sa-east-1,compute,Ubuntu,29.03,62.84,78.22,264.82,130.18,48.4,5,145.68,8716.07,0,0
2024-01-19 04:00:00,SRV-0164,ap-southeast-1,database,CentOS,17.41,40.25,0.08,138.73,51.67,48.27,2,183.22,2673.22,0,0
2024-01-19 04:30:00,SRV-0230,us-west-2,cache,Ubuntu,30.38,33.42,7.12,73.93,59.56,50.5,2,156.97,2361.2,0,0
2024-01-19 05:00:00,SRV-0206,us-east-1,database,RHEL,97.29,87.53,65.7,122.35,38.2,90.34,5,363.63,1034.61,0,1
2024-01-19 05:30:00,SRV-0104,us-west-2,cache,Windows Server,80.89,81.45,67.26,128.97,86.5,74.02,5,342.61,5231.37,0,0
2024-01-19 06:00:00,SRV-0114,eu-central-1,storage,Windows Server,34.65,77.1,31.88,27.14,9.94,52.28,1,164.57,782.54,0,0
2024-01-19 06:30:00,SRV-0188,us-west-2,storage,Linux,49.48,64.37,36.29,77.31,51.39,60.95,3,217.45,6710.46,0,0
2024-01-19 07:00:00,SRV-0271,us-east-1,database,CentOS,44.67,32.41,2.4,63.11,21.2,64.44,4,226.93,8052.48,0,0
2024-01-19 07:30:00,SRV-0051,eu-central-1,storage,Linux,68.77,56.47,18.03,76.85,80.82,64.66,4,296.3,8163.26,0,0
2024-01-19 08:00:00,SRV-0222,ap-southeast-1,compute,Linux,95.54,65.43,6.59,214.76,104.97,80.23,6,474.95,946.24,0,0
2024-01-19 08:30:00,SRV-0111,eu-central-1,web,Windows Server,34.38,63.16,5.0,98.82,58.85,53.4,3,160.92,4890.82,0,0
2024-01-19 09:00:00,SRV-0055,us-east-1,cache,CentOS,35.21,26.81,41.56,422.8,457.92,56.22,3,352.57,851.59,0,0
2024-01-19 09:30:00,SRV-0012,sa-east-1,storage,Windows Server,65.88,43.97,3.63,52.15,50.67,63.08,4,417.06,5011.29,0,0
2024-01-19 10:00:00,SRV-0190,eu-central-1,cache,Linux,58.64,58.85,15.81,80.6,40.07,64.01,2,371.15,7139.41,0,0
2024-01-19 10:30:00,SRV-0155,ap-southeast-1,database,CentOS,81.93,69.65,69.75,231.94,84.59,78.31,5,332.82,4711.5,0,0
2024-01-19 11:00:00,SRV-0265,eu-central-1,compute,Windows Server,56.68,20.47,5.14,118.46,111.84,57.99,3,393.13,7639.32,0,0
2024-01-19 11:30:00,SRV-0104,us-west-2,cache,Ubuntu,37.81,57.08,95.41,118.79,77.41,48.48,1,183.63,7022.87,0,0
2024-01-19 12:00:00,SRV-0163,sa-east-1,storage,Ubuntu,88.14,93.68,100.0,8.22,8.14,82.74,5,327.7,2423.29,0,0
2024-01-19 12:30:00,SRV-0141,us-east-1,web,RHEL,67.17,75.29,20.28,76.27,53.45,61.02,3,256.12,5520.07,0,0
2024-01-19 13:00:00,SRV-0237,sa-east-1,compute,RHEL,61.41,72.47,4.66,47.36,28.95,67.54,6,514.43,65.92,0,0
2024-01-19 13:30:00,SRV-0044,us-west-2,database,CentOS,55.15,70.49,9.5,1000.0,706.08,55.03,4,252.25,3469.93,0,0
2024-01-19 14:00:00,SRV-0239,sa-east-1,storage,RHEL,66.33,45.6,13.81,55.3,53.85,65.04,3,498.64,2085.29,0,0
2024-01-19 14:30:00,SRV-0097,us-west-2,compute,CentOS,68.39,25.66,9.25,323.77,360.03,70.45,3,286.99,8209.2,0,0
2024-01-19 15:00:00,SRV-0098,eu-central-1,storage,Linux,72.64,52.93,8.23,169.16,58.32,71.14,5,506.06,3551.8,0,0
2024-01-19 15:30:00,SRV-0053,us-east-1,database,Ubuntu,57.97,78.03,89.59,62.54,48.26,61.26,3,458.19,5729.95,0,0
2024-01-19 16:00:00,SRV-0109,us-west-2,database,CentOS,41.66,85.08,4.16,117.64,38.77,57.62,2,432.25,6412.43,0,0
2024-01-19 16:30:00,SRV-0257,us-west-2,web,Linux,47.93,72.79,33.04,275.39,198.71,59.71,4,262.35,6773.57,0,0
2024-01-19 17:00:00,SRV-0011,eu-central-1,compute,Ubuntu,69.13,67.73,0.01,322.31,353.5,66.53,4,458.34,6445.65,0,0
2024-01-19 17:30:00,SRV-0178,us-west-2,web,Windows Server,28.66,66.83,22.67,26.22,16.4,50.41,3,437.1,2533.8,0,0
2024-01-19 18:00:00,SRV-0294,us-east-1,web,Linux,52.37,49.99,61.91,62.23,70.89,72.13,2,246.37,6010.27,0,0
2024-01-19 18:30:00,SRV-0025,ap-southeast-1,web,Windows Server,93.28,93.74,8.49,61.25,53.13,85.39,4,384.12,4809.77,0,1
2024-01-19 19:00:00,SRV-0126,sa-east-1,cache,RHEL,91.53,98.78,5.13,6.44,7.35,84.84,4,451.61,5233.39,0,1
2024-01-19 19:30:00,SRV-0266,us-west-2,database,CentOS,70.57,43.03,26.37,136.78,134.25,65.74,4,297.43,8.14,0,0
2024-01-19 20:00:00,SRV-0133,sa-east-1,web,Ubuntu,48.82,89.07,31.17,289.47,113.79,59.1,2,336.63,2263.08,0,0
2024-01-19 20:30:00,SRV-0278,sa-east-1,cache,RHEL,45.93,54.2,29.12,72.09,36.62,51.71,3,195.46,8152.86,0,0
2024-01-19 21:00:00,SRV-0042,ap-southeast-1,cache,Linux,17.8,83.86,9.62,202.08,132.31,43.07,4,177.54,2541.78,0,0
2024-01-19 21:30:00,SRV-0101,us-west-2,cache,RHEL,87.01,93.91,7.27,148.21,67.15,89.73,4,324.08,3837.58,0,1
2024-01-19 22:00:00,SRV-0284,us-east-1,web,Windows Server,57.91,70.55,78.04,70.66,52.67,60.55,4,258.45,1636.08,0,0
2024-01-19 22:30:00,SRV-0277,us-west-2,cache,Windows Server,88.27,46.74,64.2,22.81,16.52,84.9,5,344.72,1215.02,0,1
2024-01-19 23:00:00,SRV-0139,sa-east-1,web,CentOS,38.84,34.53,15.28,185.33,215.1,49.32,1,349.13,1828.73,0,0
2024-01-19 23:30:00,SRV-0221,eu-central-1,compute,RHEL,49.38,63.93,46.8,289.2,199.65,54.49,5,219.66,4850.4,0,0
2024-01-20 00:00:00,SRV-0069,ap-southeast-1,database,Ubuntu,49.99,78.17,15.05,173.68,174.91,58.29,3,365.22,8050.77,0,0
2024-01-20 00:30:00,SRV-0293,us-east-1,storage,Windows Server,76.55,44.79,13.81,2.71,3.11,70.3,3,437.62,2858.18,0,0
2024-01-20 01:00:00,SRV-0177,us-east-1,web,Linux,43.09,33.02,4.26,36.55,39.81,61.85,2,248.37,2833.73,0,0
2024-01-20 01:30:00,SRV-0197,sa-east-1,database,RHEL,50.58,58.35,13.9,10.8,5.27,62.49,2,228.38,4942.31,0,0
2024-01-20 02:00:00,SRV-0033,us-east-1,web,Ubuntu,57.16,58.43,19.27,126.73,94.59,60.78,3,247.21,3125.71,0,0
2024-01-20 02:30:00,SRV-0228,sa-east-1,compute,Ubuntu,48.73,69.87,0.57,211.88,129.88,58.83,5,258.73,7975.33,0,0
2024-01-20 03:00:00,SRV-0136,us-east-1,database,Ubuntu,36.07,77.09,14.68,17.58,11.6,52.83,3,159.1,3310.57,0,0
2024-01-20 03:30:00,SRV-0134,us-east-1,database,Ubuntu,48.88,58.93,38.01,273.34,170.76,54.98,4,272.44,4296.78,0,0
2024-01-20 04:00:00,SRV-0143,sa-east-1,cache,Windows Server,66.47,93.4,28.49,121.62,126.94,62.15,4,554.71,4672.96,0,0
2024-01-20 04:30:00,SRV-0245,ap-southeast-1,web,CentOS,24.47,64.04,25.21,175.66,124.18,54.93,2,140.22,6851.13,0,0
2024-01-20 05:00:00,SRV-0137,us-east-1,web,RHEL,47.66,53.76,60.08,533.16,411.24,49.92,5,278.16,4940.25,0,0
2024-01-20 05:30:00,SRV-0061,us-west-2,storage,Windows Server,31.0,30.99,0.45,13.11,15.52,60.49,1,469.43,2095.76,0,0
2024-01-20 06:00:00,SRV-0056,eu-central-1,cache,CentOS,68.9,55.27,20.36,347.24,122.91,65.85,4,453.69,1087.0,0,0
2024-01-20 06:30:00,SRV-0133,sa-east-1,cache,Ubuntu,14.54,53.95,38.7,20.22,14.95,41.95,0,283.57,8214.97,0,0
2024-01-20 07:00:00,SRV-0208,us-east-1,storage,Linux,94.17,81.97,19.49,74.87,74.62,83.31,4,505.04,7021.89,0,1
2024-01-20 07:30:00,SRV-0126,ap-southeast-1,cache,Ubuntu,52.54,68.32,9.79,286.01,124.72,68.44,4,244.6,202.15,0,0
2024-01-20 08:00:00,SRV-0123,us-west-2,cache,CentOS,76.31,38.77,3.66,355.08,301.95,76.11,4,500.22,7196.77,0,0
2024-01-20 08:30:00,SRV-0231,sa-east-1,compute,CentOS,43.68,63.1,54.63,105.9,54.59,59.98,2,464.66,5174.05,0,0
2024-01-20 09:00:00,SRV-0035,us-west-2,database,Linux,33.9,72.09,15.91,135.25,146.16,58.99,2,220.16,4545.99,0,0
2024-01-20 09:30:00,SRV-0266,eu-central-1,storage,Windows Server,82.62,87.5,52.62,184.73,109.8,64.47,5,341.65,108.12,0,0
2024-01-20 10:00:00,SRV-0091,ap-southeast-1,compute,Linux,16.04,75.98,22.04,268.25,159.92,43.81,2,151.6,6840.59,0,0
2024-01-20 10:30:00,SRV-0021,sa-east-1,compute,Ubuntu,1.02,73.7,28.04,19.43,16.29,35.85,0,93.75,1735.85,0,0
2024-01-20 11:00:00,SRV-0140,sa-east-1,compute,RHEL,53.8,61.08,40.77,249.16,115.91,67.64,2,235.28,6377.39,0,0
2024-01-20 11:30:00,SRV-0265,us-east-1,cache,Windows Server,34.96,66.99,26.91,98.46,54.78,52.07,2,251.23,139.99,0,0
2024-01-20 12:00:00,SRV-0120,us-west-2,storage,RHEL,24.58,82.49,12.69,89.85,60.64,54.06,1,206.42,6976.26,0,0
2024-01-20 12:30:00,SRV-0221,sa-east-1,cache,RHEL,59.17,36.01,18.02,82.72,51.14,66.35,4,289.6,202.8,0,0
2024-01-20 13:00:00,SRV-0023,us-west-2,cache,Windows Server,49.88,53.71,40.62,106.76,82.46,55.64,5,209.7,2067.19,0,0
2024-01-20 13:30:00,SRV-0039,eu-central-1,compute,Ubuntu,33.72,46.09,11.7,435.2,365.43,50.55,4,310.56,2350.85,0,0
2024-01-20 14:00:00,SRV-0235,us-east-1,web,CentOS,19.39,66.82,12.28,119.18,96.53,54.23,2,127.41,1380.62,0,0
2024-01-20 14:30:00,SRV-0241,eu-central-1,storage,Ubuntu,62.45,82.14,2.51,459.21,408.12,61.1,4,249.51,4214.59,0,0
2024-01-20 15:00:00,SRV-0128,us-east-1,storage,CentOS,58.0,49.25,61.51,29.82,17.21,63.83,2,321.58,2485.82,0,0
2024-01-20 15:30:00,SRV-0022,us-east-1,compute,CentOS,43.02,16.97,2.39,193.18,79.93,53.29,4,229.91,8701.21,0,0
